,TEAM_ID,combined_zone,SHOT_TYPE,TEAM_NAME,FGM,FGA,OREB,2nd_Chance_Pts,FG%,MISSES,OREB%,shot_value,pts_per_OREB,xpps,z_pts_per_OREB,scaled_pts_per_OREB
76,1610612741,In The Paint (Non-RA)_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Chicago Bulls,104,264,26,25,0.3939393939393939,160,0.1625,2,0.9615384615384616,0.9171855240803459,0.5609229161919848,1.312960706046589
77,1610612741,In The Paint (Non-RA)_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Chicago Bulls,11,21,2,4,0.5238095238095238,10,0.2,2,2.0,1.1815108470466873,1.866327645532823,1.4058638939902162
78,1610612741,In The Paint (Non-RA)_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Chicago Bulls,14,24,3,2,0.5833333333333334,10,0.3,2,0.6666666666666666,1.3274892652269603,0.19025243749026516,1.2865807884823492
79,1610612741,Left Corner 3_Left Side(L)_24+ ft._3PT Field Goal,3PT Field Goal,Chicago Bulls,54,140,8,7,0.38571428571428573,86,0.09302325581395349,3,0.875,1.2317267870695974,0.4521391887469149,1.3052187737179535
80,1610612741,Mid-Range_Center(C)_16-24 ft._2PT Field Goal,2PT Field Goal,Chicago Bulls,47,122,7,5,0.38524590163934425,75,0.09333333333333334,2,0.7142857142857143,0.8445564450471591,0.250112266348928,1.2908408993933445
81,1610612741,Mid-Range_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Chicago Bulls,26,53,4,0,0.49056603773584906,27,0.14814814814814814,2,0.0,1.0737312630738427,-0.6477851665310137,1.2269392357284157
82,1610612741,Mid-Range_Left Side Center(LC)_16-24 ft._2PT Field Goal,2PT Field Goal,Chicago Bulls,27,76,5,6,0.35526315789473684,49,0.10204081632653061,2,1.2,0.7983088178082562,0.8606825207072882,1.334294030685496
83,1610612741,Mid-Range_Left Side(L)_16-24 ft._2PT Field Goal,2PT Field Goal,Chicago Bulls,8,26,3,7,0.3076923076923077,18,0.16666666666666666,2,2.3333333333333335,0.7810405388885211,2.285346447543463,1.435684670367183
84,1610612741,Mid-Range_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Chicago Bulls,30,102,8,6,0.29411764705882354,72,0.1111111111111111,2,0.75,0.6897283123589483,0.29500713799292505,1.294035982576591
85,1610612741,Mid-Range_Right Side Center(RC)_16-24 ft._2PT Field Goal,2PT Field Goal,Chicago Bulls,25,67,6,3,0.373134328358209,42,0.14285714285714285,2,0.5,0.8601495880860179,-0.019256963515054515,1.271670400293866
86,1610612741,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Chicago Bulls,7,22,1,2,0.3181818181818182,15,0.06666666666666667,2,2.0,0.7002665406359189,1.866327645532823,1.4058638939902162
87,1610612741,Mid-Range_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Chicago Bulls,33,85,10,10,0.38823529411764707,52,0.19230769230769232,2,1.0,0.9313413605716843,0.6092712395009047,1.316401564859316
88,1610612741,Restricted Area_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Chicago Bulls,576,949,79,81,0.60695468914647,373,0.21179624664879357,2,1.0253164556962024,1.323682453405846,0.6410954523118392,1.3186664339512375
89,1610612741,Right Corner 3_Right Side(R)_24+ ft._3PT Field Goal,3PT Field Goal,Chicago Bulls,46,106,8,5,0.4339622641509434,60,0.13333333333333333,3,0.625,1.3987059012403946,0.13787508723893527,1.2828531914352284
90,1610612742,Above the Break 3_Center(C)_24+ ft._3PT Field Goal,3PT Field Goal,Dallas Mavericks,76,224,23,21,0.3392857142857143,148,0.1554054054054054,3,0.9130434782608695,1.1522246041674216,0.4999619868024769,1.3086222318914116
91,1610612742,Above the Break 3_Left Side Center(LC)_24+ ft._3PT Field Goal,3PT Field Goal,Dallas Mavericks,115,342,41,42,0.3362573099415205,227,0.18061674008810572,3,1.024390243902439,1.1668477382700668,0.6399311518431466,1.3185835728868989
92,1610612742,Above the Break 3_Right Side Center(RC)_24+ ft._3PT Field Goal,3PT Field Goal,Dallas Mavericks,95,283,32,36,0.33568904593639576,188,0.1702127659574468,3,1.125,1.1571826833640344,0.7664032902548945,1.3275843560006786
93,1610612742,In The Paint (Non-RA)_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,59,154,21,19,0.38311688311688313,95,0.22105263157894736,2,0.9047619047619048,0.9445812221024925,0.4895515817835791,1.3078813430373255
94,1610612742,In The Paint (Non-RA)_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,80,245,44,44,0.32653061224489793,165,0.26666666666666666,2,1.0,0.8894761994033057,0.6092712395009047,1.316401564859316
95,1610612742,In The Paint (Non-RA)_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,13,26,4,4,0.5,13,0.3076923076923077,2,1.0,1.202523317670664,0.6092712395009047,1.316401564859316
96,1610612742,In The Paint (Non-RA)_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,8,23,4,5,0.34782608695652173,15,0.26666666666666666,2,1.25,0.9284812429812245,0.9235353410088842,1.338767147142041
97,1610612742,Left Corner 3_Left Side(L)_24+ ft._3PT Field Goal,3PT Field Goal,Dallas Mavericks,45,108,16,10,0.4166666666666667,63,0.25396825396825395,3,0.625,1.440052324657071,0.13787508723893527,1.2828531914352284
98,1610612742,Mid-Range_Center(C)_16-24 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,21,44,3,3,0.4772727272727273,23,0.13043478260869565,2,1.0,1.0443001066949533,0.6092712395009047,1.316401564859316
99,1610612742,Mid-Range_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,7,21,3,5,0.3333333333333333,14,0.21428571428571427,2,1.6666666666666667,0.8632442548971309,1.4473088435221837,1.3760431176132495
100,1610612742,Mid-Range_Left Side Center(LC)_16-24 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,15,41,6,2,0.36585365853658536,26,0.23076923076923078,2,0.3333333333333333,0.9156234164056658,-0.22876636452037427,1.2567600121053826
101,1610612742,Mid-Range_Left Side(L)_16-24 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,5,18,0,0,0.2777777777777778,13,0.0,2,0.0,0.5555555555555556,-0.6477851665310137,1.2269392357284157
102,1610612742,Mid-Range_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,28,79,12,9,0.35443037974683544,51,0.23529411764705882,2,0.75,0.9054231872268239,0.29500713799292505,1.294035982576591
103,1610612742,Mid-Range_Right Side Center(RC)_16-24 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,14,40,9,3,0.35,26,0.34615384615384615,2,0.3333333333333333,0.9827710027237111,-0.22876636452037427,1.2567600121053826
104,1610612742,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,7,15,1,3,0.4666666666666667,8,0.125,2,3.0,1.0330217482080744,3.1233840515647415,1.4953262231211164
105,1610612742,Mid-Range_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,35,67,7,10,0.5223880597014925,32,0.21875,2,1.4285714285714286,1.1863163871851927,1.1480096992288698,1.3547425630582732
106,1610612742,Restricted Area_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,588,911,80,108,0.6454445664105378,323,0.2476780185758514,2,1.35,1.40923937475786,1.0492409816120762,1.347713380055131
107,1610612742,Right Corner 3_Right Side(R)_24+ ft._3PT Field Goal,3PT Field Goal,Dallas Mavericks,42,106,15,13,0.39622641509433965,64,0.234375,3,0.8666666666666667,1.3732745171191314,0.44166371869664894,1.3044732543085293
108,1610612743,Above the Break 3_Center(C)_24+ ft._3PT Field Goal,3PT Field Goal,Denver Nuggets,71,218,22,33,0.3256880733944954,147,0.14965986394557823,3,1.5,1.1144262387492883,1.237799442516864,1.3611327294247662
109,1610612743,Above the Break 3_Left Side Center(LC)_24+ ft._3PT Field Goal,3PT Field Goal,Denver Nuggets,102,271,38,41,0.3763837638376384,169,0.22485207100591717,3,1.0789473684210527,1.3147293227012795,0.7085125347139509,1.3234643803170187
