,GROUP_SET,GROUP_VALUE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,EFG_PCT,BLKA,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,EFG_PCT_RANK,BLKA_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,CFID,CFPARAMS,PID
0,Shot Area,Restricted Area,23,40,0.575,0,0,0.0,0.575,2,0.565,0.435,0.0,0.0,0.565,0.435,2,2,1,5,6,5,2,5,2,2,5,1,5,2,49,Restricted Area,203518
1,Shot Area,In The Paint (Non-RA),6,15,0.4,0,0,0.0,0.4,4,0.333,0.667,0.0,0.0,0.333,0.667,5,6,2,5,6,5,5,7,3,1,5,1,6,1,49,In The Paint (Non-RA),203518
2,Shot Area,Mid-Range,3,17,0.176,1,2,0.5,0.206,0,1.0,0.0,1.0,0.0,1.0,0.0,6,5,6,4,4,1,6,1,1,3,1,1,1,3,49,Mid-Range,203518
3,Shot Area,Left Corner 3,9,24,0.375,9,24,0.375,0.563,0,0.0,0.0,1.0,0.0,1.0,0.0,4,4,4,3,3,3,3,1,4,3,1,1,1,3,49,Left Corner 3,203518
4,Shot Area,Right Corner 3,13,35,0.371,13,35,0.371,0.557,0,0.0,0.0,1.0,0.0,1.0,0.0,3,3,5,2,2,4,4,1,4,3,1,1,1,3,49,Right Corner 3,203518
5,Shot Area,Above the Break 3,61,159,0.384,61,159,0.384,0.575,3,0.0,0.0,1.0,0.0,1.0,0.0,1,1,3,1,1,2,1,6,4,3,1,1,1,3,49,Above the Break 3,203518
6,Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,5,5,5,7,1,4,3,5,1,7,3,49,Backcourt,203518
0,Shot Area,Restricted Area,21,46,0.457,0,0,0.0,0.457,6,0.857,0.143,0.0,0.0,0.857,0.143,3,3,1,4,5,4,4,7,1,1,4,2,4,1,49,Restricted Area,203112
1,Shot Area,In The Paint (Non-RA),0,5,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,6,6,6,4,5,4,6,3,3,3,4,2,6,4,49,In The Paint (Non-RA),203112
2,Shot Area,Mid-Range,7,23,0.304,0,1,0.0,0.304,2,0.857,0.143,0.0,0.0,0.857,0.143,5,5,5,4,4,4,5,5,1,1,4,2,4,1,49,Mid-Range,203112
3,Shot Area,Left Corner 3,27,60,0.45,27,60,0.45,0.675,3,0.0,0.0,0.963,0.037,0.963,0.037,2,2,2,2,2,1,1,6,3,3,3,1,3,3,49,Left Corner 3,203112
4,Shot Area,Right Corner 3,10,32,0.313,10,32,0.313,0.469,0,0.0,0.0,1.0,0.0,1.0,0.0,4,4,4,3,3,3,3,1,3,3,1,2,1,4,49,Right Corner 3,203112
5,Shot Area,Above the Break 3,65,199,0.327,65,199,0.327,0.49,1,0.0,0.0,1.0,0.0,1.0,0.0,1,1,3,1,1,2,2,3,3,3,1,2,1,4,49,Above the Break 3,203112
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,6,4,5,4,6,1,3,3,4,2,6,4,49,Backcourt,203112
0,Shot Area,Restricted Area,359,530,0.677,0,0,0.0,0.677,38,0.657,0.343,0.0,0.0,0.657,0.343,1,1,1,1,2,1,1,7,3,1,1,1,3,1,49,Restricted Area,203500
1,Shot Area,In The Paint (Non-RA),84,168,0.5,0,0,0.0,0.5,8,0.833,0.167,0.0,0.0,0.833,0.167,2,2,2,1,2,1,2,6,1,3,1,1,1,3,49,In The Paint (Non-RA),203500
2,Shot Area,Mid-Range,5,12,0.417,0,0,0.0,0.417,0,0.8,0.2,0.0,0.0,0.8,0.2,3,3,3,1,2,1,3,1,2,2,1,1,2,2,49,Mid-Range,203500
3,Shot Area,Left Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,4,1,2,1,4,1,4,4,1,1,4,4,49,Left Corner 3,203500
4,Shot Area,Right Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,4,1,2,1,4,1,4,4,1,1,4,4,49,Right Corner 3,203500
5,Shot Area,Above the Break 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,4,1,2,1,4,1,4,4,1,1,4,4,49,Above the Break 3,203500
6,Shot Area,Backcourt,0,2,0.0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,1,1,1,4,1,4,4,1,1,4,4,49,Backcourt,203500
0,Shot Area,Restricted Area,146,233,0.627,0,0,0.0,0.627,22,0.699,0.301,0.0,0.0,0.699,0.301,1,1,1,1,4,1,1,7,2,2,1,1,2,2,49,Restricted Area,1628389
1,Shot Area,In The Paint (Non-RA),17,67,0.254,0,0,0.0,0.254,7,0.647,0.353,0.0,0.0,0.647,0.353,2,2,3,1,4,1,3,6,3,1,1,1,3,1,49,In The Paint (Non-RA),1628389
2,Shot Area,Mid-Range,11,33,0.333,0,0,0.0,0.333,0,0.818,0.182,0.0,0.0,0.818,0.182,3,3,2,1,4,1,2,1,1,3,1,1,1,3,49,Mid-Range,1628389
3,Shot Area,Left Corner 3,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,4,1,3,1,4,1,4,4,1,1,4,4,49,Left Corner 3,1628389
4,Shot Area,Right Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,7,4,1,4,1,4,1,4,4,1,1,4,4,49,Right Corner 3,1628389
5,Shot Area,Above the Break 3,0,2,0.0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,4,1,2,1,4,1,4,4,1,1,4,4,49,Above the Break 3,1628389
6,Shot Area,Backcourt,0,4,0.0,0,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,1,1,1,4,1,4,4,1,1,4,4,49,Backcourt,1628389
0,Shot Area,Restricted Area,11,20,0.55,0,0,0.0,0.55,3,0.818,0.182,0.0,0.0,0.818,0.182,3,4,1,4,5,4,2,6,1,3,4,2,4,3,49,Restricted Area,201167
1,Shot Area,In The Paint (Non-RA),9,18,0.5,0,0,0.0,0.5,3,0.556,0.444,0.0,0.0,0.556,0.444,4,5,2,4,5,4,4,6,2,1,4,2,5,1,49,In The Paint (Non-RA),201167
2,Shot Area,Mid-Range,18,55,0.327,0,1,0.0,0.327,1,0.556,0.444,0.0,0.0,0.556,0.444,1,1,5,4,4,4,5,4,2,1,4,2,5,1,49,Mid-Range,201167
3,Shot Area,Left Corner 3,8,22,0.364,8,22,0.364,0.545,1,0.0,0.0,1.0,0.0,1.0,0.0,5,3,4,2,2,2,3,4,4,4,1,2,1,5,49,Left Corner 3,201167
4,Shot Area,Right Corner 3,1,8,0.125,1,8,0.125,0.188,0,0.0,0.0,1.0,0.0,1.0,0.0,6,6,6,3,3,3,6,1,4,4,1,2,1,5,49,Right Corner 3,201167
5,Shot Area,Above the Break 3,18,39,0.462,18,39,0.462,0.692,0,0.0,0.0,0.889,0.111,0.889,0.111,1,2,3,1,1,1,1,1,4,4,3,1,3,4,49,Above the Break 3,201167
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,5,4,7,1,4,4,4,2,7,5,49,Backcourt,201167
0,Shot Area,Restricted Area,2,9,0.222,0,0,0.0,0.222,1,1.0,0.0,0.0,0.0,1.0,0.0,2,1,2,1,1,1,2,7,1,2,1,1,1,2,49,Restricted Area,202332
1,Shot Area,In The Paint (Non-RA),3,6,0.5,0,0,0.0,0.5,0,0.667,0.333,0.0,0.0,0.667,0.333,1,2,1,1,1,1,1,1,2,1,1,1,2,1,49,In The Paint (Non-RA),202332
2,Shot Area,Mid-Range,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,1,1,1,3,1,3,2,1,1,3,2,49,Mid-Range,202332
3,Shot Area,Left Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,1,1,1,3,1,3,2,1,1,3,2,49,Left Corner 3,202332
4,Shot Area,Right Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,1,1,1,3,1,3,2,1,1,3,2,49,Right Corner 3,202332
5,Shot Area,Above the Break 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,1,1,1,3,1,3,2,1,1,3,2,49,Above the Break 3,202332
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,1,1,1,3,1,3,2,1,1,3,2,49,Backcourt,202332
0,Shot Area,Restricted Area,296,419,0.706,0,0,0.0,0.706,21,0.554,0.446,0.0,0.0,0.554,0.446,1,2,1,4,5,4,2,7,1,3,4,2,4,3,49,Restricted Area,200746
1,Shot Area,In The Paint (Non-RA),129,283,0.456,0,0,0.0,0.456,16,0.333,0.667,0.0,0.0,0.333,0.667,3,3,3,4,5,4,3,6,3,1,4,2,6,1,49,In The Paint (Non-RA),200746
2,Shot Area,Mid-Range,235,553,0.425,0,0,0.0,0.425,6,0.523,0.477,0.0,0.0,0.523,0.477,2,1,4,4,5,4,5,5,2,2,4,2,5,2,49,Mid-Range,200746
3,Shot Area,Left Corner 3,6,10,0.6,6,10,0.6,0.9,0,0.0,0.0,1.0,0.0,1.0,0.0,5,5,2,2,2,1,1,1,4,4,1,2,1,5,49,Left Corner 3,200746
4,Shot Area,Right Corner 3,2,7,0.286,2,7,0.286,0.429,0,0.0,0.0,1.0,0.0,1.0,0.0,6,6,5,3,3,2,4,1,4,4,1,2,1,5,49,Right Corner 3,200746
5,Shot Area,Above the Break 3,19,74,0.257,19,74,0.257,0.385,1,0.0,0.0,0.947,0.053,0.947,0.053,4,4,6,1,1,3,6,4,4,4,3,1,3,4,49,Above the Break 3,200746
6,Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,49,Backcourt,200746
0,Shot Area,Restricted Area,187,280,0.668,0,0,0.0,0.668,26,0.845,0.155,0.0,0.0,0.845,0.155,1,1,1,3,5,3,2,7,2,2,3,1,4,2,49,Restricted Area,1628386
1,Shot Area,In The Paint (Non-RA),37,83,0.446,0,0,0.0,0.446,12,0.811,0.189,0.0,0.0,0.811,0.189,2,2,3,3,5,3,3,6,3,1,3,1,5,1,49,In The Paint (Non-RA),1628386
2,Shot Area,Mid-Range,5,19,0.263,0,0,0.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,3,3,4,3,5,3,5,5,1,3,3,1,1,3,49,Mid-Range,1628386
3,Shot Area,Left Corner 3,2,8,0.25,2,8,0.25,0.375,0,0.0,0.0,1.0,0.0,1.0,0.0,5,4,5,2,1,2,4,1,4,3,1,1,1,3,49,Left Corner 3,1628386
4,Shot Area,Right Corner 3,3,5,0.6,3,5,0.6,0.9,0,0.0,0.0,1.0,0.0,1.0,0.0,4,5,2,1,2,1,1,1,4,3,1,1,1,3,49,Right Corner 3,1628386
5,Shot Area,Above the Break 3,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,6,3,3,3,6,1,4,3,3,1,6,3,49,Above the Break 3,1628386
6,Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,6,3,3,3,6,1,4,3,3,1,6,3,49,Backcourt,1628386
0,Shot Area,Restricted Area,5,8,0.625,0,0,0.0,0.625,0,0.4,0.6,0.0,0.0,0.4,0.6,1,1,1,1,4,1,1,1,2,1,1,1,2,1,49,Restricted Area,1628443
1,Shot Area,In The Paint (Non-RA),0,1,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,3,6,3,1,4,1,3,7,3,2,1,1,3,2,49,In The Paint (Non-RA),1628443
2,Shot Area,Mid-Range,1,2,0.5,0,0,0.0,0.5,0,1.0,0.0,0.0,0.0,1.0,0.0,2,3,2,1,4,1,2,1,1,2,1,1,1,2,49,Mid-Range,1628443
3,Shot Area,Left Corner 3,0,2,0.0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,1,2,1,3,1,3,2,1,1,3,2,49,Left Corner 3,1628443
4,Shot Area,Right Corner 3,0,2,0.0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,1,2,1,3,1,3,2,1,1,3,2,49,Right Corner 3,1628443
5,Shot Area,Above the Break 3,0,7,0.0,0,7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,3,1,1,1,3,1,3,2,1,1,3,2,49,Above the Break 3,1628443
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,3,1,4,1,3,1,3,2,1,1,3,2,49,Backcourt,1628443
0,Shot Area,Restricted Area,37,65,0.569,0,0,0.0,0.569,10,0.73,0.27,0.0,0.0,0.73,0.27,1,1,2,4,5,4,3,7,2,2,4,1,5,2,49,Restricted Area,2754
1,Shot Area,In The Paint (Non-RA),2,8,0.25,0,0,0.0,0.25,1,0.0,1.0,0.0,0.0,0.0,1.0,2,2,4,4,5,4,4,6,3,1,4,1,6,1,49,In The Paint (Non-RA),2754
2,Shot Area,Mid-Range,1,6,0.167,0,0,0.0,0.167,0,1.0,0.0,0.0,0.0,1.0,0.0,4,4,5,4,5,4,6,1,1,3,4,1,1,3,49,Mid-Range,2754
3,Shot Area,Left Corner 3,2,2,1.0,2,2,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,2,5,1,1,2,1,1,1,3,3,1,1,1,3,49,Left Corner 3,2754
4,Shot Area,Right Corner 3,1,2,0.5,1,2,0.5,0.75,0,0.0,0.0,1.0,0.0,1.0,0.0,4,5,3,2,2,2,2,1,3,3,1,1,1,3,49,Right Corner 3,2754
5,Shot Area,Above the Break 3,1,7,0.143,1,7,0.143,0.214,0,0.0,0.0,1.0,0.0,1.0,0.0,4,3,6,2,1,3,5,1,3,3,1,1,1,3,49,Above the Break 3,2754
6,Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,3,3,4,1,6,3,49,Backcourt,2754
0,Shot Area,Restricted Area,83,139,0.597,0,0,0.0,0.597,12,0.482,0.518,0.0,0.0,0.482,0.518,1,2,1,4,4,4,3,7,2,2,4,4,5,2,49,Restricted Area,202329
1,Shot Area,In The Paint (Non-RA),16,62,0.258,0,0,0.0,0.258,4,0.438,0.563,0.0,0.0,0.438,0.563,5,3,5,4,4,4,5,6,3,1,4,4,6,1,49,In The Paint (Non-RA),202329
2,Shot Area,Mid-Range,6,42,0.143,0,0,0.0,0.143,0,0.667,0.333,0.0,0.0,0.667,0.333,6,6,6,4,4,4,6,1,1,3,4,4,4,3,49,Mid-Range,202329
3,Shot Area,Left Corner 3,20,47,0.426,20,47,0.426,0.638,0,0.0,0.0,0.95,0.05,0.95,0.05,4,5,3,3,3,2,2,1,4,4,3,1,3,4,49,Left Corner 3,202329
4,Shot Area,Right Corner 3,26,50,0.52,26,50,0.52,0.78,0,0.0,0.0,0.962,0.038,0.962,0.038,3,4,2,2,2,1,1,1,4,4,2,2,2,5,49,Right Corner 3,202329
5,Shot Area,Above the Break 3,79,242,0.326,79,242,0.326,0.49,0,0.0,0.0,0.962,0.038,0.962,0.038,2,1,4,1,1,3,4,1,4,4,1,3,1,6,49,Above the Break 3,202329
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,4,7,7,49,Backcourt,202329
0,Shot Area,Restricted Area,43,66,0.652,0,0,0.0,0.652,7,0.721,0.279,0.0,0.0,0.721,0.279,1,2,1,4,6,4,1,7,2,2,4,3,4,3,49,Restricted Area,1626147
1,Shot Area,In The Paint (Non-RA),4,20,0.2,0,0,0.0,0.2,6,0.75,0.25,0.0,0.0,0.75,0.25,5,3,6,4,6,4,6,6,1,3,4,3,3,4,49,In The Paint (Non-RA),1626147
2,Shot Area,Mid-Range,6,14,0.429,0,1,0.0,0.429,0,0.333,0.667,0.0,0.0,0.333,0.667,3,5,2,4,4,4,4,1,3,1,4,3,6,1,49,Mid-Range,1626147
3,Shot Area,Left Corner 3,3,12,0.25,3,12,0.25,0.375,0,0.0,0.0,0.667,0.333,0.667,0.333,6,6,5,3,3,3,5,1,4,4,3,1,5,2,49,Left Corner 3,1626147
4,Shot Area,Right Corner 3,6,18,0.333,6,18,0.333,0.5,0,0.0,0.0,1.0,0.0,1.0,0.0,3,4,4,2,2,2,3,1,4,4,1,3,1,6,49,Right Corner 3,1626147
5,Shot Area,Above the Break 3,25,71,0.352,25,71,0.352,0.528,0,0.0,0.0,0.96,0.04,0.96,0.04,2,1,3,1,1,1,2,1,4,4,2,2,2,5,49,Above the Break 3,1626147
6,Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,3,7,6,49,Backcourt,1626147
0,Shot Area,Restricted Area,130,193,0.674,0,0,0.0,0.674,19,0.515,0.485,0.0,0.0,0.515,0.485,1,1,1,4,5,4,2,7,2,2,4,2,5,2,49,Restricted Area,203937
1,Shot Area,In The Paint (Non-RA),47,109,0.431,0,0,0.0,0.431,10,0.489,0.511,0.0,0.0,0.489,0.511,2,2,4,4,5,4,4,6,3,1,4,2,6,1,49,In The Paint (Non-RA),203937
2,Shot Area,Mid-Range,35,79,0.443,0,0,0.0,0.443,1,0.543,0.457,0.0,0.0,0.543,0.457,3,3,3,4,5,4,3,4,1,3,4,2,4,3,49,Mid-Range,203937
3,Shot Area,Left Corner 3,5,19,0.263,5,19,0.263,0.395,0,0.0,0.0,1.0,0.0,1.0,0.0,5,4,5,2,1,2,5,1,4,4,1,2,1,5,49,Left Corner 3,203937
4,Shot Area,Right Corner 3,10,18,0.556,10,18,0.556,0.833,1,0.0,0.0,1.0,0.0,1.0,0.0,4,6,2,1,3,1,1,4,4,4,1,2,1,5,49,Right Corner 3,203937
5,Shot Area,Above the Break 3,4,19,0.211,4,19,0.211,0.316,0,0.0,0.0,0.75,0.25,0.75,0.25,6,4,6,3,1,3,6,1,4,4,3,1,3,4,49,Above the Break 3,203937
6,Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,49,Backcourt,203937
0,Shot Area,Restricted Area,46,75,0.613,0,0,0.0,0.613,6,0.283,0.717,0.0,0.0,0.283,0.717,2,2,1,4,4,4,2,7,3,1,4,2,6,1,49,Restricted Area,201583
1,Shot Area,In The Paint (Non-RA),4,18,0.222,0,0,0.0,0.222,5,0.5,0.5,0.0,0.0,0.5,0.5,6,5,6,4,4,4,6,6,1,3,4,2,4,3,49,In The Paint (Non-RA),201583
2,Shot Area,Mid-Range,26,48,0.542,0,0,0.0,0.542,1,0.423,0.577,0.0,0.0,0.423,0.577,3,3,2,4,4,4,4,4,2,2,4,2,5,2,49,Mid-Range,201583
3,Shot Area,Left Corner 3,5,16,0.313,5,16,0.313,0.469,0,0.0,0.0,1.0,0.0,1.0,0.0,5,6,5,3,3,3,5,1,4,4,1,2,1,5,49,Left Corner 3,201583
4,Shot Area,Right Corner 3,10,21,0.476,10,21,0.476,0.714,0,0.0,0.0,1.0,0.0,1.0,0.0,4,4,3,2,2,1,1,1,4,4,1,2,1,5,49,Right Corner 3,201583
5,Shot Area,Above the Break 3,116,302,0.384,116,302,0.384,0.576,1,0.0,0.0,0.991,0.009,0.991,0.009,1,1,4,1,1,2,3,4,4,4,3,1,3,4,49,Above the Break 3,201583
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,49,Backcourt,201583
0,Shot Area,Restricted Area,1,2,0.5,0,0,0.0,0.5,1,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,1,1,1,1,6,2,1,1,1,2,1,49,Restricted Area,1628387
1,Shot Area,In The Paint (Non-RA),0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,1,1,1,3,1,2,3,1,1,2,3,49,In The Paint (Non-RA),1628387
2,Shot Area,Mid-Range,3,6,0.5,0,0,0.0,0.5,1,0.667,0.333,0.0,0.0,0.667,0.333,1,1,1,1,1,1,1,6,1,2,1,1,1,2,49,Mid-Range,1628387
3,Shot Area,Left Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,1,1,1,3,1,2,3,1,1,2,3,49,Left Corner 3,1628387
4,Shot Area,Right Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,1,1,1,3,1,2,3,1,1,2,3,49,Right Corner 3,1628387
5,Shot Area,Above the Break 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,1,1,1,3,1,2,3,1,1,2,3,49,Above the Break 3,1628387
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,1,1,1,3,1,2,3,1,1,2,3,49,Backcourt,1628387
0,Shot Area,Restricted Area,500,699,0.715,0,0,0.0,0.715,58,0.48,0.52,0.0,0.0,0.48,0.52,1,1,1,5,6,5,1,7,1,3,5,2,4,3,49,Restricted Area,203507
1,Shot Area,In The Paint (Non-RA),87,229,0.38,0,0,0.0,0.38,24,0.287,0.713,0.0,0.0,0.287,0.713,3,3,3,5,6,5,4,6,3,1,5,2,6,1,49,In The Paint (Non-RA),203507
2,Shot Area,Mid-Range,113,335,0.337,1,1,1.0,0.339,3,0.313,0.688,1.0,0.0,0.319,0.681,2,2,4,3,4,1,5,5,2,2,1,2,5,2,49,Mid-Range,203507
3,Shot Area,Left Corner 3,4,9,0.444,4,9,0.444,0.667,0,0.0,0.0,1.0,0.0,1.0,0.0,5,5,2,2,2,2,2,1,4,4,1,2,1,5,49,Left Corner 3,203507
4,Shot Area,Right Corner 3,1,6,0.167,1,6,0.167,0.25,0,0.0,0.0,1.0,0.0,1.0,0.0,6,6,6,3,3,4,6,1,4,4,1,2,1,5,49,Right Corner 3,203507
5,Shot Area,Above the Break 3,37,123,0.301,37,123,0.301,0.451,0,0.0,0.0,0.892,0.108,0.892,0.108,4,4,5,1,1,3,3,1,4,4,4,1,3,4,49,Above the Break 3,203507
6,Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,5,4,5,7,1,4,4,5,2,7,5,49,Backcourt,203507
0,Shot Area,Restricted Area,84,149,0.564,0,0,0.0,0.564,26,0.369,0.631,0.0,0.0,0.369,0.631,3,3,1,4,4,4,2,7,2,2,4,2,5,2,49,Restricted Area,2546
1,Shot Area,In The Paint (Non-RA),38,84,0.452,0,0,0.0,0.452,10,0.316,0.684,0.0,0.0,0.316,0.684,4,4,2,4,4,4,4,5,3,1,4,2,6,1,49,In The Paint (Non-RA),2546
2,Shot Area,Mid-Range,181,460,0.393,0,0,0.0,0.393,14,0.392,0.608,0.0,0.0,0.392,0.608,1,1,4,4,4,4,5,6,1,3,4,2,4,3,49,Mid-Range,2546
3,Shot Area,Left Corner 3,5,21,0.238,5,21,0.238,0.357,1,0.0,0.0,1.0,0.0,1.0,0.0,6,6,6,3,3,3,6,2,4,4,1,2,1,5,49,Left Corner 3,2546
4,Shot Area,Right Corner 3,14,35,0.4,14,35,0.4,0.6,1,0.0,0.0,1.0,0.0,1.0,0.0,5,5,3,2,2,1,1,2,4,4,1,2,1,5,49,Right Corner 3,2546
5,Shot Area,Above the Break 3,150,419,0.358,150,418,0.359,0.537,2,0.0,0.0,0.86,0.14,0.86,0.14,2,2,5,1,1,2,3,4,4,4,3,1,3,4,49,Above the Break 3,2546
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,49,Backcourt,2546
0,Shot Area,Restricted Area,88,131,0.672,0,0,0.0,0.672,16,0.716,0.284,0.0,0.0,0.716,0.284,1,1,1,5,5,5,2,7,2,2,5,3,5,2,49,Restricted Area,1628384
1,Shot Area,In The Paint (Non-RA),1,9,0.111,0,0,0.0,0.111,4,1.0,0.0,0.0,0.0,1.0,0.0,6,6,6,5,5,5,6,6,1,3,5,3,1,5,49,In The Paint (Non-RA),1628384
2,Shot Area,Mid-Range,2,11,0.182,1,2,0.5,0.227,2,0.0,1.0,1.0,0.0,0.5,0.5,5,5,5,4,4,1,5,5,3,1,1,3,6,1,49,Mid-Range,1628384
3,Shot Area,Left Corner 3,21,55,0.382,21,55,0.382,0.573,0,0.0,0.0,0.905,0.095,0.905,0.095,4,3,3,3,2,3,3,1,3,3,4,1,4,3,49,Left Corner 3,1628384
4,Shot Area,Right Corner 3,26,52,0.5,26,52,0.5,0.75,0,0.0,0.0,1.0,0.0,1.0,0.0,2,4,2,1,3,1,1,1,3,3,1,3,1,5,49,Right Corner 3,1628384
5,Shot Area,Above the Break 3,25,88,0.284,25,88,0.284,0.426,1,0.0,0.0,0.92,0.08,0.92,0.08,3,2,4,2,1,4,4,4,3,3,3,2,3,4,49,Above the Break 3,1628384
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,5,5,5,7,1,3,3,5,3,7,5,49,Backcourt,1628384
0,Shot Area,Restricted Area,5,5,1.0,0,0,0.0,1.0,0,0.8,0.2,0.0,0.0,0.8,0.2,1,3,1,4,5,4,1,1,1,3,4,2,3,4,49,Restricted Area,1627853
1,Shot Area,In The Paint (Non-RA),1,3,0.333,0,0,0.0,0.333,0,0.0,1.0,0.0,0.0,0.0,1.0,6,5,5,4,5,4,5,1,2,1,4,2,5,1,49,In The Paint (Non-RA),1627853
2,Shot Area,Mid-Range,2,2,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,4,6,1,4,5,4,1,1,2,1,4,2,5,1,49,Mid-Range,1627853
3,Shot Area,Left Corner 3,4,6,0.667,4,6,0.667,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,2,2,3,1,2,1,1,1,2,4,1,2,1,5,49,Left Corner 3,1627853
4,Shot Area,Right Corner 3,3,5,0.6,3,5,0.6,0.9,0,0.0,0.0,1.0,0.0,1.0,0.0,3,3,4,2,3,2,4,1,2,4,1,2,1,5,49,Right Corner 3,1627853
5,Shot Area,Above the Break 3,2,19,0.105,2,19,0.105,0.158,0,0.0,0.0,0.5,0.5,0.5,0.5,4,1,6,3,1,3,6,1,2,4,3,1,4,3,49,Above the Break 3,1627853
