,GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,PIE,FGM,FGA,FGM_PG,FGA_PG,FG_PCT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,USG_PCT_RANK,PACE_RANK,PIE_RANK,FGM_RANK,FGA_RANK,FGM_PG_RANK,FGA_PG_RANK,FG_PCT_RANK,CFID,CFPARAMS,PID
83,Overall,2017-18,20,9,11,0.45,21.1,108.4,108.7,-0.3,0.276,2.62,28.7,0.017,0.108,0.062,11.0,0.46,0.539,0.199,97.75,0.096,52,137,2.6,6.9,0.38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203477
84,Overall,2017-18,74,62,12,0.838,27.5,113.2,104.1,9.2,0.055,0.66,7.1,0.132,0.307,0.22,10.7,0.652,0.65,0.194,98.83,0.155,441,676,6.0,9.1,0.652,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203991
85,Overall,2017-18,73,25,48,0.342,29.9,105.1,107.7,-2.6,0.106,1.43,12.9,0.05,0.183,0.116,9.0,0.506,0.55,0.197,100.61,0.101,325,785,4.5,10.8,0.414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,201960
86,Overall,2017-18,58,20,38,0.345,17.7,102.0,106.2,-4.2,0.099,1.92,17.1,0.019,0.15,0.082,8.9,0.504,0.523,0.147,96.83,0.073,114,283,2.0,4.9,0.403,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1713
87,Overall,2017-18,52,23,29,0.442,16.1,103.9,107.1,-3.2,0.214,2.23,26.6,0.045,0.149,0.092,11.9,0.362,0.446,0.169,97.49,0.07,76,229,1.5,4.4,0.332,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203487
88,Overall,2017-18,37,16,21,0.432,15.2,102.3,101.5,0.8,0.185,1.79,30.5,0.029,0.097,0.063,17.1,0.487,0.519,0.132,101.41,0.062,50,116,1.4,3.1,0.431,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627936
89,Overall,2017-18,53,40,13,0.755,14.0,108.0,102.8,5.2,0.099,1.38,15.7,0.049,0.234,0.15,11.4,0.604,0.632,0.162,101.69,0.119,120,207,2.3,3.9,0.58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,201956
90,Overall,2017-18,73,23,50,0.315,28.0,100.6,108.8,-8.2,0.135,1.58,14.8,0.071,0.227,0.145,9.4,0.504,0.529,0.218,97.58,0.115,388,773,5.3,10.6,0.502,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1626161
91,Overall,2017-18,39,11,28,0.282,13.3,105.2,108.2,-2.9,0.076,2.08,13.4,0.094,0.197,0.142,6.5,0.546,0.567,0.144,100.62,0.082,67,152,1.7,3.9,0.441,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628463
92,Overall,2017-18,66,21,45,0.318,21.5,101.9,105.3,-3.4,0.214,1.68,24.1,0.01,0.119,0.063,14.3,0.439,0.503,0.191,99.57,0.072,168,443,2.5,6.7,0.379,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,201596
93,Overall,2017-18,46,15,31,0.326,25.0,100.0,111.3,-11.2,0.065,0.9,15.6,0.121,0.266,0.192,17.4,0.647,0.658,0.106,100.99,0.108,121,187,2.6,4.1,0.647,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,2199
94,Overall,2017-18,74,41,33,0.554,31.7,109.7,108.4,1.3,0.094,1.73,17.1,0.049,0.141,0.095,9.9,0.515,0.542,0.144,98.71,0.072,281,631,3.8,8.5,0.445,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,201163
95,Overall,2017-18,72,19,53,0.264,21.2,100.5,109.9,-9.5,0.081,0.78,11.3,0.052,0.225,0.137,14.5,0.482,0.509,0.18,102.75,0.075,202,477,2.8,6.6,0.423,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627737
96,Overall,2017-18,74,43,31,0.581,19.7,107.8,106.0,1.8,0.107,1.93,16.0,0.008,0.084,0.048,8.3,0.511,0.529,0.174,101.81,0.062,222,495,3.0,6.7,0.448,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203546
97,Overall,2017-18,81,40,41,0.494,23.3,104.4,105.3,-0.8,0.193,1.74,15.9,0.033,0.092,0.063,9.2,0.509,0.542,0.264,101.81,0.115,430,954,5.3,11.8,0.451,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203903
98,Overall,2017-18,7,0,7,0.0,9.1,105.1,91.7,13.4,0.071,1.5,12.6,0.017,0.111,0.062,8.4,0.5,0.53,0.15,100.02,0.045,6,18,0.9,2.6,0.333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628492
99,Overall,2017-18,17,7,10,0.412,7.2,89.6,102.0,-12.4,0.025,0.29,6.1,0.025,0.096,0.059,21.4,0.452,0.486,0.111,101.08,0.005,8,21,0.5,1.2,0.381,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628499
100,Overall,2017-18,74,21,53,0.284,24.1,100.5,107.1,-6.7,0.09,0.93,11.8,0.108,0.226,0.167,12.7,0.591,0.62,0.179,100.22,0.119,314,545,4.2,7.4,0.576,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628381
101,Overall,2017-18,66,41,25,0.621,15.8,107.7,106.6,1.1,0.07,0.9,12.5,0.05,0.182,0.118,13.9,0.458,0.475,0.158,96.3,0.052,115,289,1.7,4.4,0.398,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628380
102,Overall,2017-18,32,9,23,0.281,15.0,105.4,107.8,-2.4,0.163,2.33,28.5,0.067,0.188,0.122,12.2,0.404,0.433,0.129,97.16,0.066,38,99,1.2,3.1,0.384,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627858
103,Overall,2017-18,69,39,30,0.565,29.3,109.8,106.6,3.2,0.257,4.28,31.9,0.022,0.079,0.051,7.4,0.571,0.61,0.175,98.49,0.114,316,638,4.6,9.2,0.495,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,201954
104,Overall,2017-18,15,9,6,0.6,5.0,98.5,101.7,-3.2,0.087,0.57,11.2,0.106,0.2,0.153,19.6,0.684,0.627,0.188,99.05,0.09,13,19,0.9,1.3,0.684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,2555
105,Overall,2017-18,12,7,5,0.583,31.1,103.3,103.1,0.1,0.234,2.72,18.6,0.0,0.08,0.041,6.8,0.452,0.52,0.271,96.35,0.11,64,168,5.3,14.0,0.381,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,201144
106,Overall,2017-18,82,49,33,0.598,18.1,107.6,104.7,2.9,0.085,2.12,16.7,0.027,0.09,0.059,7.9,0.518,0.539,0.133,98.51,0.058,165,390,2.0,4.8,0.423,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1626192
107,Overall,2017-18,33,21,12,0.636,22.4,106.4,107.6,-1.2,0.179,2.78,23.2,0.015,0.106,0.061,8.3,0.575,0.593,0.18,99.1,0.087,122,252,3.7,7.6,0.484,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1626188
108,Overall,2017-18,13,8,5,0.615,2.9,86.9,105.2,-18.3,0.038,1.0,5.9,0.0,0.056,0.026,5.9,0.179,0.202,0.173,98.78,-0.034,2,14,0.2,1.1,0.143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628429
109,Overall,2017-18,7,4,3,0.571,12.5,95.0,98.7,-3.7,0.128,2.0,13.5,0.167,0.216,0.19,6.8,0.481,0.566,0.192,94.87,0.143,13,27,1.9,3.9,0.481,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,204022
110,Overall,2017-18,4,2,2,0.5,8.1,127.8,103.4,24.3,0.071,2.0,28.6,0.043,0.308,0.184,14.3,0.5,0.5,0.073,94.81,0.057,2,4,0.5,1.0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627856
111,Overall,2017-18,48,27,21,0.563,36.2,108.0,106.2,1.7,0.241,1.06,16.7,0.071,0.325,0.202,15.8,0.53,0.583,0.324,100.74,0.167,406,864,8.5,18.0,0.47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,202326
112,Overall,2017-18,80,51,29,0.638,31.6,109.8,99.0,10.9,0.084,1.24,13.2,0.025,0.155,0.093,10.7,0.534,0.563,0.172,101.97,0.09,345,836,4.3,10.5,0.413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203496
113,Overall,2017-18,75,25,50,0.333,29.3,105.6,108.8,-3.2,0.082,1.5,10.8,0.013,0.144,0.078,7.2,0.529,0.558,0.188,101.62,0.084,337,827,4.5,11.0,0.407,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203459
114,Overall,2017-18,39,22,17,0.564,16.1,109.4,111.1,-1.8,0.054,1.25,12.7,0.074,0.152,0.114,10.1,0.515,0.535,0.122,99.3,0.056,62,137,1.6,3.5,0.453,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628470
115,Overall,2017-18,80,45,35,0.563,20.7,108.2,112.9,-4.7,0.177,1.95,17.3,0.015,0.057,0.035,8.9,0.485,0.519,0.239,98.33,0.079,308,742,3.9,9.3,0.415,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,2037
116,Overall,2017-18,5,3,2,0.6,10.7,114.0,128.6,-14.7,0.351,2.6,28.6,0.038,0.041,0.04,11.0,0.593,0.601,0.241,107.27,0.09,12,27,2.4,5.4,0.444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,202348
117,Overall,2017-18,80,52,28,0.65,26.1,107.9,106.9,1.0,0.071,1.34,10.9,0.032,0.115,0.074,8.1,0.486,0.525,0.172,99.8,0.061,271,671,3.4,8.4,0.404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203109
118,Overall,2017-18,73,34,39,0.466,21.4,106.5,106.5,0.0,0.042,1.45,10.3,0.054,0.154,0.104,7.1,0.53,0.539,0.118,102.41,0.065,164,364,2.2,5.0,0.451,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,201967
119,Overall,2017-18,51,41,10,0.804,32.0,120.4,105.7,14.7,0.272,2.03,21.2,0.027,0.141,0.089,10.5,0.618,0.675,0.297,106.01,0.165,428,864,8.4,16.9,0.495,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,201939
120,Overall,2017-18,79,20,59,0.253,20.5,101.0,113.3,-12.4,0.047,0.86,6.8,0.008,0.079,0.042,7.9,0.563,0.583,0.174,101.63,0.058,232,575,2.9,7.3,0.403,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203584
121,Overall,2017-18,75,45,30,0.6,36.4,108.8,103.4,5.4,0.104,1.07,8.4,0.077,0.241,0.163,7.9,0.552,0.612,0.297,103.32,0.188,780,1462,10.4,19.5,0.534,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203076
122,Overall,2017-18,62,16,46,0.258,15.2,102.1,109.5,-7.4,0.068,1.25,11.0,0.09,0.207,0.149,8.8,0.608,0.621,0.15,99.36,0.108,161,265,2.6,4.3,0.608,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627738
123,Overall,2017-18,78,48,30,0.615,18.9,107.0,103.9,3.1,0.039,0.61,9.0,0.139,0.285,0.214,14.8,0.582,0.607,0.123,96.81,0.115,170,292,2.2,3.7,0.582,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,202334
124,Overall,2017-18,80,57,23,0.713,33.9,112.2,105.4,6.9,0.245,2.38,18.5,0.025,0.102,0.064,7.8,0.488,0.555,0.292,100.84,0.135,645,1413,8.1,17.7,0.456,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,201942
125,Overall,2017-18,62,18,44,0.29,24.9,102.0,107.6,-5.6,0.09,1.06,13.0,0.075,0.275,0.178,12.3,0.577,0.599,0.172,100.59,0.119,250,477,4.0,7.7,0.524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203473
126,Overall,2017-18,73,36,37,0.493,12.1,108.0,103.8,4.3,0.059,1.15,10.7,0.057,0.157,0.108,9.3,0.514,0.534,0.154,101.9,0.079,128,259,1.8,3.5,0.494,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1626155
127,Overall,2017-18,54,16,38,0.296,18.8,102.0,106.8,-4.7,0.244,2.47,29.4,0.01,0.104,0.057,11.9,0.463,0.519,0.17,99.55,0.081,109,285,2.0,5.3,0.382,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627098
128,Overall,2017-18,38,21,17,0.553,18.7,105.7,109.2,-3.5,0.296,2.96,40.5,0.023,0.086,0.054,13.7,0.457,0.5,0.139,96.48,0.061,55,152,1.4,4.0,0.362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203521
129,Overall,2017-18,1,0,1,0.0,13.1,83.7,110.4,-26.8,0.111,1.0,25.0,0.0,0.0,0.0,25.0,0.5,0.5,0.088,111.4,0.039,1,2,1.0,2.0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,2736
130,Overall,2017-18,52,29,23,0.558,11.2,103.8,110.9,-7.1,0.048,0.68,7.5,0.089,0.294,0.194,11.1,0.58,0.619,0.174,102.15,0.118,102,176,2.0,3.4,0.58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627767
131,Overall,2017-18,79,45,34,0.57,16.9,105.4,111.0,-5.6,0.08,1.2,12.6,0.087,0.231,0.156,10.5,0.504,0.543,0.164,98.9,0.093,186,388,2.4,4.9,0.479,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203476
132,Overall,2017-18,80,28,52,0.35,28.8,106.2,108.9,-2.7,0.349,4.09,32.6,0.018,0.104,0.061,8.0,0.471,0.527,0.206,99.56,0.108,324,838,4.1,10.5,0.387,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203915
133,Overall,2017-18,56,15,41,0.268,17.4,100.9,109.4,-8.5,0.128,2.14,15.0,0.019,0.125,0.072,7.0,0.471,0.494,0.2,100.73,0.07,144,382,2.6,6.8,0.377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628416
134,Overall,2017-18,44,11,33,0.25,10.8,98.5,102.9,-4.3,0.098,1.82,14.1,0.02,0.161,0.093,7.8,0.516,0.532,0.175,99.2,0.092,72,161,1.6,3.7,0.447,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628422
135,Overall,2017-18,10,2,8,0.2,12.5,99.1,102.5,-3.4,0.122,5.0,16.0,0.024,0.143,0.078,3.2,0.319,0.337,0.185,100.59,0.03,13,47,1.3,4.7,0.277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628495
136,Overall,2017-18,2,1,1,0.5,1.6,80.0,108.7,-28.7,0.0,0.0,0.0,0.0,0.2,0.125,33.3,0.5,0.5,0.5,86.11,0.0,1,2,0.5,1.0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628408
137,Overall,2017-18,75,39,36,0.52,31.7,105.0,104.9,0.1,0.245,2.16,20.9,0.025,0.119,0.072,9.7,0.502,0.543,0.254,98.56,0.116,484,1075,6.5,14.3,0.45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,201609
138,Overall,2017-18,10,6,4,0.6,7.0,105.2,113.1,-7.9,0.196,3.33,27.0,0.048,0.0,0.024,8.1,0.354,0.354,0.179,94.48,0.009,7,24,0.7,2.4,0.292,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203580
139,Overall,2017-18,78,37,41,0.474,33.7,105.7,106.9,-1.1,0.14,1.19,15.9,0.163,0.366,0.261,13.4,0.529,0.555,0.209,98.88,0.156,466,881,6.0,11.3,0.529,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203083
140,Overall,2017-18,48,7,41,0.146,14.3,105.9,106.7,-0.8,0.153,2.79,32.0,0.013,0.148,0.077,11.5,0.512,0.553,0.104,101.16,0.062,48,122,1.0,2.5,0.393,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,201162
141,Overall,2017-18,52,19,33,0.365,29.3,101.0,110.1,-9.1,0.319,2.07,26.4,0.016,0.144,0.078,12.8,0.462,0.488,0.247,101.43,0.095,286,666,5.5,12.8,0.429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627739
142,Overall,2017-18,68,49,19,0.721,34.2,115.6,106.8,8.8,0.243,1.77,18.6,0.016,0.192,0.111,10.5,0.586,0.64,0.299,103.3,0.168,630,1222,9.3,18.0,0.516,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,201142
143,Overall,2017-18,3,1,2,0.333,2.9,104.7,101.4,3.2,0.0,0.0,0.0,0.0,0.167,0.063,0.0,0.0,0.0,0.104,94.59,0.0,0,2,0.0,0.7,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,204067
144,Overall,2017-18,38,21,17,0.553,8.7,98.9,98.3,0.7,0.098,1.11,10.2,0.033,0.234,0.134,9.1,0.432,0.476,0.241,99.24,0.096,53,146,1.4,3.8,0.363,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627740
145,Overall,2017-18,77,42,35,0.545,26.5,106.4,103.9,2.5,0.06,1.52,9.1,0.013,0.107,0.06,6.0,0.569,0.588,0.175,96.65,0.085,285,700,3.7,9.1,0.407,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,201961
146,Overall,2017-18,63,41,22,0.651,30.3,111.4,99.7,11.6,0.182,0.85,11.7,0.087,0.289,0.195,13.8,0.514,0.573,0.339,100.37,0.177,510,1056,8.1,16.8,0.483,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203954
147,Overall,2017-18,54,22,32,0.407,12.7,101.6,102.2,-0.6,0.234,2.76,27.6,0.03,0.114,0.073,10.0,0.451,0.473,0.175,101.46,0.081,94,224,1.7,4.1,0.42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203898
148,Overall,2017-18,72,25,47,0.347,22.3,102.5,107.0,-4.5,0.069,1.27,12.6,0.052,0.11,0.08,10.0,0.54,0.588,0.138,97.28,0.073,182,384,2.5,5.3,0.474,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203516
149,Overall,2017-18,48,24,24,0.5,16.2,106.5,105.0,1.5,0.177,2.27,23.9,0.013,0.108,0.06,10.5,0.381,0.421,0.176,102.7,0.046,89,253,1.9,5.3,0.352,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628393
150,Overall,2017-18,1,0,1,0.0,5.4,97.4,142.9,-45.5,0.0,0.0,0.0,0.167,0.0,0.083,50.0,1.0,1.0,0.14,105.51,0.025,1,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,202379
151,Overall,2017-18,52,19,33,0.365,30.9,105.8,105.6,0.3,0.304,2.3,20.9,0.032,0.156,0.094,9.1,0.523,0.561,0.286,96.45,0.16,366,809,7.0,15.6,0.452,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,201936
152,Overall,2017-18,14,10,4,0.714,16.8,109.3,98.9,10.4,0.27,2.15,26.3,0.02,0.096,0.061,12.2,0.511,0.566,0.229,100.17,0.117,42,87,3.0,6.2,0.483,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203957
153,Overall,2017-18,32,16,16,0.5,14.4,103.9,108.6,-4.6,0.064,0.78,8.5,0.155,0.211,0.182,10.9,0.514,0.552,0.178,98.15,0.108,76,148,2.4,4.6,0.514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,202702
154,Overall,2017-18,77,46,31,0.597,28.0,106.5,103.0,3.5,0.075,1.16,10.3,0.108,0.184,0.147,8.9,0.573,0.593,0.186,96.8,0.119,395,702,5.1,9.1,0.563,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,202324
155,Overall,2017-18,16,6,10,0.375,8.7,91.3,108.7,-17.3,0.247,1.25,18.0,0.021,0.121,0.068,14.4,0.329,0.379,0.284,100.14,0.038,21,70,1.3,4.4,0.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627770
156,Overall,2017-18,55,13,42,0.236,17.8,93.6,111.6,-18.0,0.093,1.02,15.3,0.086,0.174,0.128,15.0,0.591,0.614,0.136,99.31,0.082,127,215,2.3,3.9,0.591,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1626245
157,Overall,2017-18,82,48,34,0.585,16.6,103.5,105.2,-1.7,0.255,2.67,23.9,0.02,0.112,0.065,8.9,0.479,0.494,0.216,95.7,0.101,224,552,2.7,6.7,0.406,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,101109
158,Overall,2017-18,61,37,24,0.607,12.5,103.9,110.4,-6.5,0.035,1.73,9.3,0.027,0.043,0.034,5.4,0.533,0.545,0.105,97.55,0.028,70,169,1.1,2.8,0.414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628390
159,Overall,2017-18,82,24,58,0.293,27.8,104.2,103.8,0.4,0.137,2.58,19.1,0.012,0.11,0.06,7.4,0.518,0.54,0.171,96.99,0.082,311,730,3.8,8.9,0.426,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627812
160,Overall,2017-18,21,4,17,0.19,21.3,101.1,103.1,-2.0,0.086,1.24,14.9,0.048,0.136,0.088,12.0,0.463,0.482,0.148,97.06,0.051,46,121,2.2,5.8,0.38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627827
161,Overall,2017-18,80,46,34,0.575,19.0,106.8,103.2,3.5,0.077,2.16,12.4,0.009,0.074,0.041,5.7,0.51,0.525,0.166,97.54,0.055,209,497,2.6,6.2,0.421,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1627854
162,Overall,2017-18,57,20,37,0.351,32.2,106.2,109.3,-3.1,0.138,1.74,14.5,0.014,0.095,0.054,8.3,0.538,0.577,0.23,102.21,0.093,368,802,6.5,14.1,0.459,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,203095
163,Overall,2017-18,73,24,49,0.329,27.7,100.2,110.9,-10.7,0.24,1.85,23.3,0.017,0.099,0.056,12.6,0.441,0.478,0.231,99.13,0.074,328,797,4.5,10.9,0.412,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,1628368
164,Overall,2017-18,59,31,28,0.525,14.2,103.7,107.8,-4.2,0.327,3.4,44.5,0.024,0.139,0.08,13.1,0.445,0.475,0.13,97.44,0.085,68,172,1.2,2.9,0.395,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,204025
165,Overall,2017-18,53,28,25,0.528,13.1,112.4,104.5,7.9,0.077,1.81,13.6,0.02,0.188,0.109,7.5,0.583,0.599,0.155,99.81,0.092,104,212,2.0,4.0,0.491,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,2017-18,101112
